Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       5/11          std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [94]
[77]     0.0    0.00    0.00      11         std::__new_allocator<Point>::~__new_allocator() [77]
-----------------------------------------------
                0.00    0.00       3/10          std::vector<Point, std::allocator<Point> >::_S_check_init_len(unsigned long, std::allocator<Point> const&) [138]
                0.00    0.00       7/10          std::vector<Point, std::allocator<Point> >::max_size() const [83]
[78]     0.0    0.00    0.00      10         std::vector<Point, std::allocator<Point> >::_S_max_size(std::allocator<Point> const&) [78]
                0.00    0.00      10/14          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [74]
-----------------------------------------------
                0.00    0.00       3/9           assignToClusters(std::vector<Point, std::allocator<Point> >&, std::vector<Point, std::allocator<Point> > const&) [124]
                0.00    0.00       3/9           std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [142]
                0.00    0.00       3/9           void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [137]
[79]     0.0    0.00    0.00       9         std::vector<Point, std::allocator<Point> >::begin() [79]
                0.00    0.00       9/24021       __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::__normal_iterator(Point* const&) [37]
-----------------------------------------------
                0.00    0.00       9/9           Point* std::__do_uninit_fill_n<Point*, unsigned long, Point>(Point*, unsigned long, Point const&) [151]
[80]     0.0    0.00    0.00       9         void std::_Construct<Point, Point const&>(Point*, Point const&) [80]
                0.00    0.00       9/12016       operator new(unsigned long, void*) [45]
                0.00    0.00       9/18          Point const& std::forward<Point const&>(std::remove_reference<Point const&>::type&) [71]
-----------------------------------------------
                0.00    0.00       1/8           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [178]
                0.00    0.00       3/8           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [143]
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::~vector() [114]
[81]     0.0    0.00    0.00       8         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [81]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<Point, std::allocator<Point> >::max_size() const [83]
[82]     0.0    0.00    0.00       7         std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() const [82]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<Point, std::allocator<Point> >::reserve(unsigned long) [177]
                0.00    0.00       6/7           std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [127]
[83]     0.0    0.00    0.00       7         std::vector<Point, std::allocator<Point> >::max_size() const [83]
                0.00    0.00       7/7           std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() const [82]
                0.00    0.00       7/10          std::vector<Point, std::allocator<Point> >::_S_max_size(std::allocator<Point> const&) [78]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<Point, std::allocator<Point> >::reserve(unsigned long) [177]
                0.00    0.00       3/7           void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [137]
                0.00    0.00       3/7           std::_Vector_base<Point, std::allocator<Point> >::_M_create_storage(unsigned long) [131]
[84]     0.0    0.00    0.00       7         std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [84]
                0.00    0.00       7/7           std::__new_allocator<Point>::allocate(unsigned long, void const*) [86]
-----------------------------------------------
                0.00    0.00       2/7           std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&)::_Guard::~_Guard() [160]
                0.00    0.00       5/7           std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [89]
[85]     0.0    0.00    0.00       7         std::__new_allocator<Point>::deallocate(Point*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [84]
[86]     0.0    0.00    0.00       7         std::__new_allocator<Point>::allocate(unsigned long, void const*) [86]
-----------------------------------------------
                0.00    0.00       3/6           updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
                0.00    0.00       3/6           std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [142]
[87]     0.0    0.00    0.00       6         std::vector<Point, std::allocator<Point> >::end() const [87]
                0.00    0.00       6/12          __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >::__normal_iterator(Point const* const&) [75]
-----------------------------------------------
                0.00    0.00       3/6           updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
                0.00    0.00       3/6           std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [142]
[88]     0.0    0.00    0.00       6         std::vector<Point, std::allocator<Point> >::begin() const [88]
                0.00    0.00       6/12          __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >::__normal_iterator(Point const* const&) [75]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<Point, std::allocator<Point> >::reserve(unsigned long) [177]
                0.00    0.00       5/6           std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [96]
[89]     0.0    0.00    0.00       6         std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [89]
                0.00    0.00       5/7           std::__new_allocator<Point>::deallocate(Point*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::copy<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [157]
[90]     0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > > std::__miter_base<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >) [90]
-----------------------------------------------
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [148]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point*>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point*) [146]
[91]     0.0    0.00    0.00       6         Point* std::__niter_base<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [91]
                0.00    0.00       6/72018       __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::base() const [23]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [148]
[92]     0.0    0.00    0.00       6         Point const* std::__niter_base<Point const*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >) [92]
                0.00    0.00       6/72012       __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >::base() const [24]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<Point*>(Point*, Point*) [98]
[93]     0.0    0.00    0.00       5         void std::_Destroy_aux<true>::__destroy<Point*>(Point*, Point*) [93]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [96]
[94]     0.0    0.00    0.00       5         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [94]
                0.00    0.00       5/11          std::__new_allocator<Point>::~__new_allocator() [77]
-----------------------------------------------
                0.00    0.00       2/5           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl() [162]
                0.00    0.00       3/5           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [130]
[95]     0.0    0.00    0.00       5         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl_data::_Vector_impl_data() [95]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<Point, std::allocator<Point> >::~vector() [97]
[96]     0.0    0.00    0.00       5         std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [96]
                0.00    0.00       5/6           std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [89]
                0.00    0.00       5/5           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [94]
-----------------------------------------------
                0.00    0.00       1/5           main [1]
                0.00    0.00       1/5           kMeans(std::vector<Point, std::allocator<Point> >&, int, int) [10]
                0.00    0.00       3/5           updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
[97]     0.0    0.00    0.00       5         std::vector<Point, std::allocator<Point> >::~vector() [97]
                0.00    0.00       5/15          std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [72]
                0.00    0.00       5/5           std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [96]
                0.00    0.00       5/5           void std::_Destroy<Point*>(Point*, Point*) [98]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<Point, std::allocator<Point> >::~vector() [97]
[98]     0.0    0.00    0.00       5         void std::_Destroy<Point*>(Point*, Point*) [98]
                0.00    0.00       5/5           void std::_Destroy_aux<true>::__destroy<Point*>(Point*, Point*) [93]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<Point, std::allocator<Point> >::reserve(unsigned long) [177]
                0.00    0.00       3/4           std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [142]
[99]     0.0    0.00    0.00       4         std::vector<Point, std::allocator<Point> >::capacity() const [99]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<int*>(int*, int*) [120]
[100]    0.0    0.00    0.00       4         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [100]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [105]
[101]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [101]
                0.00    0.00       4/4           std::__new_allocator<int>::allocate(unsigned long, void const*) [110]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [107]
[102]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [102]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [106]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [108]
[103]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [103]
                0.00    0.00       4/12          std::__new_allocator<int>::~__new_allocator() [76]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [108]
[104]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [104]
                0.00    0.00       4/4           std::__new_allocator<int>::deallocate(int*, unsigned long) [109]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [107]
[105]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [105]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [101]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [102]
[106]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [106]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [181]
                0.00    0.00       3/4           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [144]
[107]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [107]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [102]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [105]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::~vector() [114]
[108]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [108]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [104]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [103]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [104]
[109]    0.0    0.00    0.00       4         std::__new_allocator<int>::deallocate(int*, unsigned long) [109]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [101]
[110]    0.0    0.00    0.00       4         std::__new_allocator<int>::allocate(unsigned long, void const*) [110]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<Point, std::allocator<Point> >::reserve(unsigned long) [177]
                0.00    0.00       3/4           void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [137]
[111]    0.0    0.00    0.00       4         std::vector<Point, std::allocator<Point> >::_S_relocate(Point*, Point*, Point*, std::allocator<Point>&) [111]
                0.00    0.00       4/4           Point* std::__relocate_a<Point*, Point*, std::allocator<Point> >(Point*, Point*, Point*, std::allocator<Point>&) [116]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [113]
[112]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [112]
                0.00    0.00       4/14          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [74]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [181]
                0.00    0.00       3/4           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [144]
[113]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [113]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [112]
                0.00    0.00       4/12          std::__new_allocator<int>::~__new_allocator() [76]
-----------------------------------------------
                0.00    0.00       1/4           kMeans(std::vector<Point, std::allocator<Point> >&, int, int) [10]
                0.00    0.00       3/4           updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
[114]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::~vector() [114]
                0.00    0.00       4/8           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [81]
                0.00    0.00       4/4           void std::_Destroy<int*>(int*, int*) [120]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [108]
-----------------------------------------------
                0.00    0.00       4/4           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [119]
[115]    0.0    0.00    0.00       4         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [115]
                0.00    0.00       4/4           void std::__fill_a<int*, int>(int*, int*, int const&) [121]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Point, std::allocator<Point> >::_S_relocate(Point*, Point*, Point*, std::allocator<Point>&) [111]
[116]    0.0    0.00    0.00       4         Point* std::__relocate_a<Point*, Point*, std::allocator<Point> >(Point*, Point*, Point*, std::allocator<Point>&) [116]
                0.00    0.00      12/15          Point* std::__niter_base<Point*>(Point*) [73]
                0.00    0.00       4/4           Point* std::__relocate_a_1<Point*, Point*, std::allocator<Point> >(Point*, Point*, Point*, std::allocator<Point>&) [117]
-----------------------------------------------
                0.00    0.00       4/4           Point* std::__relocate_a<Point*, Point*, std::allocator<Point> >(Point*, Point*, Point*, std::allocator<Point>&) [116]
[117]    0.0    0.00    0.00       4         Point* std::__relocate_a_1<Point*, Point*, std::allocator<Point> >(Point*, Point*, Point*, std::allocator<Point>&) [117]
                0.00    0.00       6/18          Point* std::__addressof<Point>(Point&) [70]
                0.00    0.00       3/3           void std::__relocate_object_a<Point, Point, std::allocator<Point> >(Point*, Point*, std::allocator<Point>&) [152]
-----------------------------------------------
                0.00    0.00       4/4           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [119]
[118]    0.0    0.00    0.00       4         std::__size_to_integer(unsigned long) [118]
-----------------------------------------------
                0.00    0.00       1/4           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [176]
                0.00    0.00       3/4           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [134]
[119]    0.0    0.00    0.00       4         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [119]
                0.00    0.00       4/4           std::__size_to_integer(unsigned long) [118]
                0.00    0.00       4/4           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [115]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::~vector() [114]
[120]    0.0    0.00    0.00       4         void std::_Destroy<int*>(int*, int*) [120]
                0.00    0.00       4/4           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [100]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [115]
[121]    0.0    0.00    0.00       4         void std::__fill_a<int*, int>(int*, int*, int const&) [121]
                0.00    0.00       4/4           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [122]
-----------------------------------------------
                0.00    0.00       4/4           void std::__fill_a<int*, int>(int*, int*, int const&) [121]
[122]    0.0    0.00    0.00       4         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [122]
-----------------------------------------------
                0.00    0.00       3/3           kMeans(std::vector<Point, std::allocator<Point> >&, int, int) [10]
[123]    0.0    0.00    0.00       3         updateCentroids(std::vector<Point, std::allocator<Point> > const&, std::vector<Point, std::allocator<Point> >&) [123]
                0.00    0.00   72034/72037       std::vector<Point, std::allocator<Point> >::operator[](unsigned long) [22]
                0.00    0.00   36027/48030       std::vector<int, std::allocator<int> >::operator[](unsigned long) [25]
                0.00    0.00   36003/36003       bool __gnu_cxx::operator!=<Point const*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > > const&) [32]
                0.00    0.00   36000/36000       __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >::operator*() const [35]
                0.00    0.00   36000/36000       __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >::operator++() [34]
                0.00    0.00      24/144045      std::vector<Point, std::allocator<Point> >::size() const [19]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::vector(unsigned long, Point const&, std::allocator<Point> const&) [141]
                0.00    0.00       3/11          std::__new_allocator<Point>::~__new_allocator() [77]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [144]
                0.00    0.00       3/12          std::__new_allocator<int>::~__new_allocator() [76]
                0.00    0.00       3/6           std::vector<Point, std::allocator<Point> >::begin() const [88]
                0.00    0.00       3/6           std::vector<Point, std::allocator<Point> >::end() const [87]
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::operator=(std::vector<Point, std::allocator<Point> > const&) [142]
                0.00    0.00       3/4           std::vector<int, std::allocator<int> >::~vector() [114]
                0.00    0.00       3/5           std::vector<Point, std::allocator<Point> >::~vector() [97]
-----------------------------------------------
                0.00    0.00       3/3           kMeans(std::vector<Point, std::allocator<Point> >&, int, int) [10]
[124]    0.0    0.00    0.00       3         assignToClusters(std::vector<Point, std::allocator<Point> >&, std::vector<Point, std::allocator<Point> > const&) [124]
                0.00    0.00  144000/144045      std::vector<Point, std::allocator<Point> >::size() const [19]
                0.00    0.00  108000/108000      std::vector<Point, std::allocator<Point> >::operator[](unsigned long) const [21]
                0.00    0.00  108000/108000      calculateDistance(Point const&, Point const&) [20]
                0.00    0.00   36003/36003       bool __gnu_cxx::operator!=<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [31]
                0.00    0.00   36000/48000       __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator*() const [26]
                0.00    0.00   36000/36000       __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator++() [33]
                0.00    0.00       3/9           std::vector<Point, std::allocator<Point> >::begin() [79]
                0.00    0.00       3/12009       std::vector<Point, std::allocator<Point> >::end() [46]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [137]
[125]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [125]
                0.00    0.00       6/72018       __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::base() const [23]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point*>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Point*) [146]
[126]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator+(long) const [126]
                0.00    0.00       3/24021       __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::__normal_iterator(Point* const&) [37]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<Point, std::allocator<Point> >::_M_realloc_append<Point const&>(Point const&) [137]
[127]    0.0    0.00    0.00       3         std::vector<Point, std::allocator<Point> >::_M_check_len(unsigned long, char const*) const [127]
                0.00    0.00      12/144045      std::vector<Point, std::allocator<Point> >::size() const [19]
                0.00    0.00       6/7           std::vector<Point, std::allocator<Point> >::max_size() const [83]
                0.00    0.00       3/24003       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [38]
-----------------------------------------------
                0.00    0.00       3/3           Point* std::__copy_move_a2<false, Point const*, Point*>(Point const*, Point const*, Point*) [150]
[128]    0.0    0.00    0.00       3         Point* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Point const, Point>(Point const*, Point const*, Point*) [128]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [158]
[129]    0.0    0.00    0.00       3         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) [129]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Point, std::allocator<Point> >::_Vector_base(unsigned long, std::allocator<Point> const&) [132]
[130]    0.0    0.00    0.00       3         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [130]
                0.00    0.00       3/5           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl_data::_Vector_impl_data() [95]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Point, std::allocator<Point> >::_Vector_base(unsigned long, std::allocator<Point> const&) [132]
[131]    0.0    0.00    0.00       3         std::_Vector_base<Point, std::allocator<Point> >::_M_create_storage(unsigned long) [131]
                0.00    0.00       3/7           std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [84]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<Point, std::allocator<Point> >::vector(unsigned long, Point const&, std::allocator<Point> const&) [141]
[132]    0.0    0.00    0.00       3         std::_Vector_base<Point, std::allocator<Point> >::_Vector_base(unsigned long, std::allocator<Point> const&) [132]
                0.00    0.00       3/3           std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [130]
                0.00    0.00       3/3           std::_Vector_base<Point, std::allocator<Point> >::_M_create_storage(unsigned long) [131]
-----------------------------------------------
                0.00    0.00       3/3           Point* std::uninitialized_fill_n<Point*, unsigned long, Point>(Point*, unsigned long, Point const&) [153]
[133]    0.0    0.00    0.00       3         Point* std::__uninitialized_fill_n<false>::__uninit_fill_n<Point*, unsigned long, Point>(Point*, unsigned long, Point const&) [133]
                0.00    0.00       3/3           Point* std::__do_uninit_fill_n<Point*, unsigned long, Point>(Point*, unsigned long, Point const&) [151]
-----------------------------------------------
                0.00    0.00       3/3           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [154]
[134]    0.0    0.00    0.00       3         int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [134]
                0.00    0.00       3/4           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [119]
-----------------------------------------------
